video,status,npz_files,total_wall_s,gpu_util_max,gpu_util_mean,gpu_util_p95,gpu_mem_peak_mib,gpu_mem_mean_mib,gpu_samples
4mc64NGG4nw,complete,8,363.0,100.0,1.5,4.0,3262.0,2643.6,341
4mwA6tWDdVE,complete,8,216.4,100.0,2.3,5.0,3633.0,2614.8,204
4pwQeBsO97o,complete,8,385.4,99.0,1.7,8.0,3633.0,2654.6,360
4qgO84UOPas,complete,8,243.4,100.0,1.1,2.0,3262.0,2597.7,229
4qq7Wx7NG70,complete,8,335.3,100.0,2.7,11.0,3262.0,2650.1,315
4rBDoWQ1Yco,complete,8,382.4,71.0,2.3,11.0,3262.0,2619.8,360
4seVwXOPmPc,complete,8,440.0,99.0,2.2,4.0,3262.0,2592.6,411
4v5KZj0I-nE,complete,8,342.3,100.0,3.5,11.0,3262.0,2602.8,323
4xq5QzNG-m8,complete,8,379.3,100.0,2.1,4.0,2891.0,2604.3,354
4xuskuH8pB0,complete,8,197.5,100.0,1.6,3.0,3262.0,2570.8,186
4xvJHyrt5wE,complete,8,401.4,100.0,2.6,11.0,3262.0,2603.8,378
4zUXHk98fyI,complete,8,433.9,99.0,1.7,2.0,2929.0,2550.6,406
52p8ENHbJt0,complete,8,201.4,55.0,1.5,4.0,3078.0,2613.4,191
52wqJhKuFHw,complete,8,203.4,100.0,1.5,3.0,3262.0,2589.4,191
53CkX2pMra8,complete,8,190.2,100.0,2.1,9.0,2891.0,2564.2,179
54cr4rI3WvM,complete,8,269.5,30.0,0.7,4.0,3262.0,2655.8,253
56pH6iGygHY,complete,8,239.2,100.0,3.6,14.0,2891.0,2646.2,225
57DTaDlumQE,complete,8,168.0,100.0,3.5,10.0,2891.0,2560.0,158
58lPCmAI5bc,complete,8,225.9,100.0,1.6,6.0,3262.0,2607.4,213
592wsBSrBSU,complete,8,243.8,93.0,1.9,6.0,2891.0,2552.9,230
5Cf0m0ihXv0,complete,8,422.4,100.0,1.0,2.0,2891.0,2548.4,396
5FZWotAF1SE,complete,8,356.2,93.0,1.7,5.0,3262.0,2592.6,335
5GaXxYvWFV8,complete,8,190.9,83.0,2.0,4.0,3262.0,2664.4,181
5H7W4iM2AXM,complete,8,367.2,100.0,2.8,13.0,3262.0,2641.3,346
5ICPKD2lky8,complete,8,375.6,99.0,3.0,13.0,3262.0,2658.5,353
5JHXjUjSWcg,complete,8,301.9,100.0,1.8,2.0,2891.0,2553.5,284
5KXcx9c70pI,complete,8,371.8,100.0,2.4,10.0,3262.0,2622.8,349
5KefDn7uN1s,complete,8,532.4,100.0,1.7,6.0,3633.0,2627.2,490
5Kk6NP7e_Xo,complete,8,443.2,100.0,2.8,11.0,3262.0,2619.4,416
5M2rLZK4Jdg,complete,8,429.0,100.0,2.7,11.0,3262.0,2637.3,398
5Na2iddHyag,complete,8,190.5,100.0,2.8,11.0,3262.0,2606.9,179
5Nw89HJOm9E,complete,8,514.8,100.0,1.0,2.0,2891.0,2547.1,482
5OyW5Eme8hc,complete,8,209.7,100.0,1.7,4.0,3633.0,2571.7,198
5PPDcmDd_W8,complete,8,425.0,100.0,2.9,11.0,3262.0,2609.0,399
5PjWkArvnaM,complete,8,222.8,90.0,1.2,2.0,3262.0,2626.3,210
5QTUEtGAmrI,complete,8,179.8,100.0,2.0,4.0,3262.0,2640.7,170
5Qgc7f694wM,complete,8,285.3,100.0,1.8,8.0,2891.0,2564.6,269
5RCGpZaFkrU,complete,8,406.3,100.0,2.2,9.0,3262.0,2626.7,382
5RW0rlpsFas,complete,8,192.5,80.0,1.6,6.0,3262.0,2601.5,181
5UhRencpoJI,complete,8,466.6,100.0,0.7,2.0,2891.0,2546.5,439
5VdIyonmboA,complete,8,447.0,99.0,2.8,10.0,3262.0,2618.8,418
5aFwN6h5Eos,complete,8,202.8,100.0,1.8,4.0,3262.0,2589.1,191
5cHnyiv3BHs,complete,8,232.4,100.0,2.7,11.0,2891.0,2562.0,218
5eXw-ZTlqSo,complete,8,190.2,55.0,1.2,4.0,3262.0,2596.6,179
5ffn7lYNPO8,complete,8,268.5,100.0,1.8,6.0,3262.0,2601.0,253
5g26e3ISpFo,complete,8,202.8,15.0,0.6,2.0,3262.0,2614.5,192
5hoPZlSSNDk,complete,8,202.1,42.0,0.8,1.0,3262.0,2561.4,192
5iGNp8iek9U,complete,8,318.2,99.0,3.4,20.0,3262.0,2673.5,300
5iIdVDRm38Q,complete,8,191.2,77.0,1.8,4.0,2891.0,2644.6,182
5jLbJk6ICA0,complete,8,398.0,99.0,1.7,6.0,3262.0,2631.1,374
5kEGZianfg4,complete,8,273.0,60.0,1.6,2.0,3078.0,2682.4,257
5lvsCpub1S0,complete,8,318.0,100.0,2.8,9.0,3262.0,2643.3,299
5nVgAfF8AXU,complete,8,365.2,99.0,2.3,11.0,3262.0,2674.3,342
5noRGAW_KyU,complete,8,369.3,99.0,2.8,11.0,3262.0,2607.5,347
5pN8y-0-U2M,complete,8,216.4,100.0,1.8,6.0,3262.0,2622.0,203
5pt48BFxpeg,complete,8,202.5,100.0,2.2,13.0,2891.0,2563.3,190
5pxW3_O7ulI,complete,8,251.8,30.0,0.4,2.0,3262.0,2589.4,233
5q30coJqY78,complete,8,205.5,55.0,1.2,4.0,3633.0,2632.9,193
5rmyelBLz08,complete,8,210.1,97.0,1.8,4.0,2891.0,2630.9,196
5twzVoFIdOo,complete,8,181.0,99.0,2.5,11.0,2891.0,2533.0,170
5vy2qCoaaDI,complete,8,439.2,100.0,1.7,4.0,3262.0,2588.9,412
5w1rfRn0RVo,complete,8,274.2,100.0,2.0,8.0,3633.0,2675.8,259
5x702QirIFc,complete,8,325.9,74.0,1.7,6.0,3262.0,2652.0,307
5yDfebjWzKo,complete,8,325.3,100.0,2.4,7.0,3262.0,2593.9,306
5zadUvlQvRo,complete,8,180.9,87.0,2.4,8.0,2891.0,2595.5,172
5zji9fi21bo,complete,8,206.1,100.0,3.0,9.0,2891.0,2621.8,195
6-VHAJ4ce0Y,complete,8,350.2,100.0,2.3,8.0,3262.0,2648.6,330
613AMKmiR4c,complete,8,196.7,9.0,0.4,2.0,3287.0,2631.2,186
613cIHpfkeQ,complete,8,468.1,100.0,1.8,4.0,3262.0,2598.5,437
62MpGVlSIIE,complete,8,218.8,100.0,2.8,11.0,3262.0,2573.6,205
62e-ZAyi3KI,complete,8,319.7,100.0,1.6,6.0,3633.0,2668.0,300
63TpxjbeUgo,complete,8,431.7,100.0,1.7,5.0,3262.0,2610.1,406
63ytNC2iRfc,complete,8,413.6,100.0,2.5,11.0,3633.0,2651.6,384
68CGE_1kRTQ,complete,8,213.9,100.0,1.6,2.0,2891.0,2637.1,202
68UqsSkZl4E,complete,8,248.1,100.0,1.3,2.0,2891.0,2579.9,235
68kAAzwctfs,complete,8,284.3,100.0,2.0,8.0,2891.0,2548.6,269
69esKgAP8lc,complete,8,372.1,55.0,1.7,6.0,3262.0,2662.9,351
69mZPTzU1rE,complete,8,230.7,100.0,1.3,4.0,3262.0,2611.8,217
6AKwT8E8gsQ,complete,8,243.2,100.0,2.1,7.0,3633.0,2574.0,229
6AdV-oxQ6qM,complete,8,431.2,100.0,1.0,2.0,2891.0,2548.0,404
6DuiE6-MnPw,complete,8,185.7,88.0,1.4,6.0,2891.0,2568.5,175
6H8-8rfxc6Q,complete,8,377.8,99.0,2.9,13.0,3262.0,2658.2,356
6HYVKYQaWws,complete,8,236.4,93.0,2.2,11.0,2891.0,2613.7,223
6HkENS2rS5Y,complete,8,438.2,100.0,2.6,11.0,2891.0,2627.1,411
6JMd0w4v8-s,complete,8,386.8,99.0,0.6,2.0,2891.0,2550.7,363
6Jj2zc7cgLI,complete,8,348.0,100.0,3.4,16.0,2891.0,2643.2,327
6JwLmQ_h6fk,complete,8,322.6,82.0,2.3,9.0,3262.0,2588.7,304
6L6yDJrDydY,complete,8,310.3,55.0,0.6,2.0,2891.0,2550.2,291
6LwVPp7gDbw,complete,8,555.6,100.0,1.9,9.0,3262.0,2689.1,517
6NGx436kJ2c,complete,8,176.4,100.0,1.5,6.0,2891.0,2555.2,166
6NMemMcP0G8,complete,8,372.7,100.0,2.4,9.0,3262.0,2631.2,348
6NWaxEks2dg,complete,8,482.3,100.0,2.3,12.0,2891.0,2629.9,453
6NlzjzH4ZUc,complete,8,368.7,100.0,3.1,11.0,3262.0,2648.9,348
6OJkMpza7lI,complete,8,358.2,100.0,2.5,7.0,3262.0,2601.2,336
6Q-1H78LrAM,complete,8,200.2,100.0,1.7,6.0,2891.0,2562.9,188
6QLbaRLs23w,complete,8,219.5,33.0,0.5,1.0,4004.0,2600.6,205
6TS1BWgo8No,complete,8,375.4,100.0,1.9,5.0,3262.0,2622.5,352
6UDMPOhbqc8,complete,8,532.5,100.0,1.6,6.0,3633.0,2627.0,490
6UsXI4TGu20,complete,8,206.8,55.0,1.2,4.0,3633.0,2635.5,194
6VKrB1PYsS8,complete,8,446.9,100.0,0.6,1.0,2891.0,2546.7,421
6WC-RScdfOI,complete,8,443.0,100.0,2.6,11.0,3262.0,2656.1,416
6YkUMFM5TkU,complete,8,421.6,99.0,2.2,5.0,3262.0,2636.1,394
6YxK7oxGOAk,complete,8,323.9,60.0,1.3,5.0,3633.0,2584.5,305
6_jdzEelwo8,complete,8,443.1,53.0,0.4,2.0,2891.0,2547.9,415
6c7mRcOhDVk,complete,8,348.6,100.0,2.3,11.0,4004.0,2703.1,327
6cYfrYngRRI,complete,8,370.4,55.0,1.5,5.0,3262.0,2613.0,347
6cbnLW4U1lA,complete,8,360.4,83.0,2.1,11.0,3262.0,2616.3,338
6eFeLrnigaE,complete,8,355.7,100.0,2.2,2.0,2891.0,2641.5,336
6eIqvNYRqtw,complete,8,310.1,55.0,0.6,2.0,2891.0,2553.9,294
6fgm7g8EplU,complete,8,196.6,10.0,0.1,0.0,2891.0,2532.2,186
6frXuvc2KvM,complete,8,195.5,33.0,0.5,2.0,2891.0,2557.1,185
6gLOtlRFwyc,complete,8,320.5,100.0,3.3,12.0,3262.0,2617.9,301
6gRxPZG9jYQ,complete,8,197.2,100.0,2.0,3.0,3262.0,2573.1,186
6hd0DH4bqcM,complete,8,245.3,99.0,3.0,11.0,3262.0,2546.2,231
6jVbNmGHN90,complete,8,398.3,99.0,2.0,7.0,2891.0,2561.8,372
6kBvrldSzcA,complete,8,211.1,100.0,2.5,6.0,3633.0,2614.8,200
6mlou7Vu6fY,complete,8,315.3,100.0,1.9,5.0,3262.0,2582.9,297
6pE1Jiy3ias,complete,8,272.6,100.0,1.5,5.0,3262.0,2586.3,256
6pnp30GqLaw,complete,8,197.4,100.0,3.0,7.0,3262.0,2635.5,187
6rEAZtc6LeM,complete,8,197.2,66.0,2.2,17.0,3262.0,2572.5,185
6s2KAZ1J718,complete,8,272.0,99.0,2.6,11.0,2891.0,2561.0,257
6ssz0vhJHUs,complete,8,186.5,100.0,1.8,2.0,2891.0,2596.3,175
6tFEOkAmXig,complete,8,188.6,88.0,1.8,4.0,2891.0,2634.5,178
6tx1cxbMzE0,complete,8,358.6,100.0,2.0,6.0,2891.0,2571.7,336
6uQEk8qq3Qc,complete,8,349.7,100.0,2.3,11.0,4004.0,2703.1,327
6x8tGHUUV70,complete,8,326.5,87.0,1.8,11.0,2891.0,2625.7,308
6xIHbRvvDjo,complete,8,191.9,59.0,2.6,23.0,2891.0,2588.3,180
6y7VUz5kUtk,complete,8,381.6,99.0,0.4,2.0,2891.0,2554.1,359
7-MPEmC24zY,complete,8,220.1,18.0,0.9,4.0,3262.0,2631.5,207
7-_Oc-0vcy4,complete,8,217.6,100.0,2.1,10.0,3196.0,2594.9,205
71Gjg4ib5B4,complete,8,406.0,100.0,2.4,10.0,3262.0,2626.7,382
71Wdi64h2zU,complete,8,335.8,100.0,1.8,6.0,3078.0,2596.5,316
72amlB2W4ZQ,complete,8,461.2,100.0,2.9,13.0,2891.0,2639.3,435
72gNZp5muP8,complete,8,420.0,62.0,1.6,4.0,2891.0,2609.0,395
72z0J68AyZ4,complete,8,339.1,100.0,1.3,4.0,3633.0,2603.6,318
74vkGl-QwWw,complete,8,205.8,100.0,2.0,2.0,2891.0,2545.9,194
76wAEJOdBq8,complete,8,437.0,100.0,3.9,25.0,3262.0,2645.9,410
7749Mssjo-Q,complete,8,211.5,100.0,2.3,6.0,4004.0,2628.9,195
78u_auDGxV8,complete,8,205.9,100.0,1.4,10.0,3262.0,2593.3,193
790ZmT6XAFs,complete,8,326.4,100.0,1.9,5.0,3262.0,2613.2,307
7AOUtM_wccs,complete,8,320.5,59.0,2.5,12.0,3262.0,2609.6,298
7As5lQfHJhc,complete,8,390.2,100.0,2.6,11.0,3262.0,2594.6,365
7BNlf7lI4lI,complete,8,259.6,61.0,0.8,2.0,3262.0,2649.4,242
7Fkoa9iBS70,complete,8,376.5,100.0,1.9,6.0,3262.0,2630.8,354
7Hg2HhwybWw,complete,8,420.1,84.0,1.8,7.0,3262.0,2624.4,393
7Iwsi9DZvVQ,complete,8,500.1,100.0,0.9,2.0,2891.0,2544.5,471
7IxMAdowRII,complete,8,203.9,100.0,3.3,4.0,3262.0,2621.5,192
7JeDWi11aqM,complete,8,467.3,55.0,1.9,11.0,3633.0,2654.9,435
7K0VQphXgYM,complete,8,213.6,100.0,2.6,10.0,3633.0,2571.4,201
7KCTZI5hc3w,complete,8,327.6,55.0,1.7,5.0,3262.0,2666.8,308
7KHhSiUNt0k,complete,8,420.9,96.0,2.7,21.0,4004.0,2677.6,389
7KyJSsAfA50,complete,8,224.8,100.0,1.8,2.0,3262.0,2579.5,212
7LOmg9luYBs,complete,8,352.3,47.0,1.4,5.0,3262.0,2629.1,332
7Nm0kxvpYUw,complete,8,356.7,100.0,3.2,13.0,2891.0,2657.6,335
7OMwCRAKHGM,complete,8,397.1,96.0,3.0,21.0,4004.0,2684.5,369
7OTdKmPXCZc,complete,8,345.7,100.0,3.1,13.0,2891.0,2603.9,326
7OVTkT-TCFY,complete,8,365.4,55.0,1.9,11.0,3262.0,2633.1,344
7SE3n-Uwe9M,complete,8,355.7,100.0,3.1,17.0,3262.0,2617.9,334
7SqNdgRcaZs,complete,8,177.1,100.0,1.5,6.0,2891.0,2555.5,167
7T82Z7BwYfM,complete,8,407.6,100.0,2.9,13.0,2891.0,2662.8,384
7Tt4wrV3HOw,complete,8,413.0,100.0,2.3,7.0,3262.0,2592.4,387
7U6R9FUpv6k,complete,8,306.2,75.0,0.6,0.0,2891.0,2537.6,289
7Ua8VUKgLG4,complete,8,220.6,57.0,0.7,2.0,3262.0,2604.7,207
7UalhVb6qK8,complete,8,363.4,99.0,2.4,8.0,3262.0,2579.6,339
7VIXApCTkpw,complete,8,240.4,100.0,1.0,4.0,3262.0,2591.2,226
7WLBCX-ovd4,complete,8,263.3,56.0,1.5,6.0,3262.0,2634.0,248
7Wpk6rVc_RE,complete,8,416.8,100.0,2.0,4.0,2891.0,2573.8,391
7XA5pHnxhBA,complete,8,392.2,100.0,2.8,11.0,2891.0,2561.1,370
7XsFon6_Ld0,complete,8,256.7,61.0,0.8,2.0,3262.0,2649.5,239
7aNW9hRKYA8,complete,8,399.6,100.0,1.9,8.0,3262.0,2625.5,377
7aReF5-u7ow,complete,8,369.3,100.0,1.6,4.0,2891.0,2574.9,347
7aazonFh0sY,complete,8,415.1,100.0,2.3,11.0,3633.0,2650.9,386
7bX3ot_4G4E,complete,8,254.8,11.0,0.3,2.0,3633.0,2592.4,237
7bZFYu41fsw,complete,8,395.1,100.0,2.6,12.0,3262.0,2596.8,369
7cBdzxgJpN8,complete,8,353.3,100.0,2.3,11.0,4004.0,2697.8,331
7gLVOGJpSpE,complete,8,456.9,99.0,2.0,4.0,3633.0,2585.7,428
7hX_7RmPmrQ,complete,8,512.4,100.0,2.0,11.0,3262.0,2645.3,478
7i1934Tpw8s,complete,8,438.5,99.0,2.4,12.0,3262.0,2642.7,412
7kwqa1a8ULw,complete,8,413.0,100.0,2.0,11.0,3262.0,2652.4,388
7lTsQDsLaY0,complete,8,231.7,4.0,0.0,0.0,2891.0,2535.0,218
7mhRzG3QTGE,complete,8,498.7,100.0,2.7,11.0,2891.0,2631.7,469
7oZSM2IiJH8,complete,8,191.8,55.0,1.3,4.0,3262.0,2601.6,181
7pHauQlhGuk,complete,8,452.0,100.0,2.6,9.0,3262.0,2653.9,422
7s040DJJ3fQ,complete,8,220.4,100.0,2.8,8.0,2891.0,2596.9,208
7sPJj-Fqbys,complete,8,388.6,100.0,3.2,11.0,3262.0,2600.8,361
7scPhT2OuMc,complete,8,186.4,69.0,0.8,2.0,3573.0,2602.2,176
7xtv9W0X5TM,complete,8,523.3,100.0,1.5,2.0,2891.0,2547.9,489
7yxdECqMRsw,complete,8,369.3,100.0,2.9,11.0,4004.0,2692.4,342
7zxh49-bsIk,complete,8,366.7,99.0,2.0,8.0,3262.0,2626.6,344
